Country,Region,Province,Season,Date_ISO,Date,Meet,Venue,Event,Distance,Stroke,Rank,Canonical_Swimmer,Swimmer,Match_Score,Manual_Match,Club,Time,Time_Seconds,FINA_Points,Source_URL,Source_File
Spain,Comunitat Valenciana,Alicante,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin Petrer,Petrer,100m Medley,100.0,Medley,7,"JIMENEZ CUENCA, Ulises","JIMENEZ CUENCA, Ulises",100.0,No,C.E. Eldense,1:40.90,100.9,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1577_Ali_2025_10_Prom1PETRER.pdf,1577_Ali_2025_10_Prom1PETRER.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Xativa-,Xativa,100m Medley,100.0,Medley,5,"JIN, Zhiya","JIN, Zhiya",100.0,No,C.N. Piscis-Mislata,1:34.99,94.99000000000001,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1575_resxativa.pdf,1575_resxativa.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin San Vicente,San Vicente,100m Medley,100.0,Medley,2,"KHALFI, Aline Sofia","KHALFI, Aline Sofia",100.0,No,C.N. San Vicente,1:25.54,85.53999999999999,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1578_Ali_2025_10_1_Benjamin_Alevin_San_Vicente.pdf,1578_Ali_2025_10_1_Benjamin_Alevin_San_Vicente.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin San Vicente,San Vicente,100m Medley,100.0,Medley,12,"KOLOMIITSEVA, Mylana","KOLOMIITSEVA, Mylana",100.0,No,C.N. Torrevieja,1:56.31,116.31,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1578_Ali_2025_10_1_Benjamin_Alevin_San_Vicente.pdf,1578_Ali_2025_10_1_Benjamin_Alevin_San_Vicente.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin San Vicente,San Vicente,100m Medley,100.0,Medley,5,"KOPYRIN, Stepan","KOPYRIN, Stepan",100.0,No,Club Natacion C.M.D. Horadada,1:33.76,93.75999999999999,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1578_Ali_2025_10_1_Benjamin_Alevin_San_Vicente.pdf,1578_Ali_2025_10_1_Benjamin_Alevin_San_Vicente.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin San Vicente,San Vicente,100m Medley,100.0,Medley,6,"KOROLEVA, Victoria","KOROLEVA, Victoria",100.0,No,Club Natacion C.M.D. Horadada,1:32.35,92.35,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1578_Ali_2025_10_1_Benjamin_Alevin_San_Vicente.pdf,1578_Ali_2025_10_1_Benjamin_Alevin_San_Vicente.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Xativa-,Xativa,100m Medley,100.0,Medley,12,"LALA COZAC, Emily Patricia","LALA COZAC, Emily Patricia",100.0,No,C.N. Xativa,1:50.71,110.71000000000001,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1575_resxativa.pdf,1575_resxativa.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Xativa-,Xativa,100m Medley,100.0,Medley,4,"LARDEUR HONORE, Alice","LARDEUR HONORE, Alice",100.0,No,C.N. Trencaones Alzira,1:34.39,94.39,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1575_resxativa.pdf,1575_resxativa.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin -Gandia-,Gandia,100m Medley,100.0,Medley,10,"LEE, Brooklyn","LEE, Brooklyn",100.0,No,C.N.A Morvedre,1:36.43,96.43,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamín y Alevín,Gandia,100m Estilos,,Medley,21,"LOPEZ DE CASTILLA, Adrian",,,,C.N. Bosco,02:00.91,120.91,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin -Gandia-,Gandia,100m Medley,100.0,Medley,21,"LOPEZ DE CASTILLA, Adrian","LOPEZ DE CASTILLA, Adrian",100.0,No,C.N. Bosco,2:00.91,120.91,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin -Gandia-,Gandia,100m Medley,100.0,Medley,6,"LOPEZ LOZANO, Noa","LOPEZ LOZANO, Noa",100.0,No,C.N. Sueca,1:30.46,90.46000000000001,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin San Vicente,San Vicente,100m Medley,100.0,Medley,11,"LOPEZ MARI, Abril","LOPEZ MARI, Abril",100.0,No,Club Natació Ondara,1:54.55,114.55,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1578_Ali_2025_10_1_Benjamin_Alevin_San_Vicente.pdf,1578_Ali_2025_10_1_Benjamin_Alevin_San_Vicente.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamín y Alevín,Gandia,100m Estilos,,Medley,18,"LU, Zhangjin",,,,C.N. Bosco,01:47.55,107.55,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin -Gandia-,Gandia,100m Medley,100.0,Medley,18,"LU, Zhangjin","LU, Zhangjin",100.0,No,C.N. Bosco,1:47.55,107.55,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin San Vicente,San Vicente,100m Medley,100.0,Medley,8,"LUKACS, Carmen","LUKACS, Carmen",100.0,No,C.N. Torrevieja,1:44.40,104.4,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1578_Ali_2025_10_1_Benjamin_Alevin_San_Vicente.pdf,1578_Ali_2025_10_1_Benjamin_Alevin_San_Vicente.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin -Gandia-,Gandia,100m Medley,100.0,Medley,3,"MARFIL FERRER, Lara","MARFIL FERRER, Lara",100.0,No,C.N. Denia,1:27.65,87.65,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamín y Alevín,Xàtiva,100m Estilos,,Medley,11,"MARI CARBO, Hugo",,,,C.N. Neptuno-L´alcudia,01:46.62,106.62,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1575_resxativa.pdf,1575_resxativa.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Xativa-,Xativa,100m Medley,100.0,Medley,11,"MARI CARBO, Hugo","MARI CARBO, Hugo",100.0,No,C.N. Neptuno-L´alcudia,1:46.62,106.62,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1575_resxativa.pdf,1575_resxativa.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Xativa-,Xativa,100m Medley,100.0,Medley,1,"MARTI PAYA, Lara","MARTI PAYA, Lara",100.0,No,C.N. Xativa,1:27.65,87.65,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1575_resxativa.pdf,1575_resxativa.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin -Gandia-,Gandia,100m Medley,100.0,Medley,19,"MARTINEZ CARRERES, Ines","MARTINEZ CARRERES, Ines",100.0,No,C.N. La Costera,1:48.39,108.39,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin Petrer,Petrer,100m Medley,100.0,Medley,2,"MARTINEZ GRAN, Chloe","MARTINEZ GRAN, Chloe",100.0,No,Club Natación Elda,1:32.51,92.50999999999999,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1577_Ali_2025_10_Prom1PETRER.pdf,1577_Ali_2025_10_Prom1PETRER.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin -Gandia-,Gandia,100m Medley,100.0,Medley,13,"MARTINEZ SORIANO, Martina","MARTINEZ SORIANO, Martina",100.0,No,C.N.A Morvedre,1:37.48,97.47999999999999,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamín y Alevín,Xàtiva,100m Estilos,,Medley,3,"MEDINA GINER, Javier",,,,C.N. Piscis-Mislata,01:34.15,94.15,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1575_resxativa.pdf,1575_resxativa.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Xativa-,Xativa,100m Medley,100.0,Medley,3,"MEDINA GINER, Javier","MEDINA GINER, Javier",100.0,No,C.N. Piscis-Mislata,1:34.15,94.15,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1575_resxativa.pdf,1575_resxativa.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin -Gandia-,Gandia,100m Medley,100.0,Medley,17,"MENGUAL BISQUERT, Mia","MENGUAL BISQUERT, Mia",100.0,No,C.N. Denia,1:45.33,105.33,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamín y Alevín,Gandia,100m Estilos,,Medley,6,"MOELK, Sheldon",,,,C.N.E. Gandia,01:38.44,98.44,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin -Gandia-,Gandia,100m Medley,100.0,Medley,6,"MOELK, Sheldon","MOELK, Sheldon",100.0,No,C.N.E. Gandia,1:38.44,98.44,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin San Vicente,San Vicente,100m Medley,100.0,Medley,4,"MONTES MAÑOGIL, Jorge","MONTES MAÑOGIL, Jorge",100.0,No,C.N.Red Mar Top Ten Alicante,1:31.65,91.65,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1578_Ali_2025_10_1_Benjamin_Alevin_San_Vicente.pdf,1578_Ali_2025_10_1_Benjamin_Alevin_San_Vicente.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin San Vicente,San Vicente,100m Medley,100.0,Medley,2,"MORATALLA MATEO, Angel Asiel","MORATALLA MATEO, Angel Asiel",100.0,No,C.N. San Vicente,1:25.72,85.72,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1578_Ali_2025_10_1_Benjamin_Alevin_San_Vicente.pdf,1578_Ali_2025_10_1_Benjamin_Alevin_San_Vicente.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin San Vicente,San Vicente,100m Medley,100.0,Medley,5,"MORCILLO BENITEZ, Noemi","MORCILLO BENITEZ, Noemi",100.0,No,C.N.Red Mar Top Ten Alicante,1:31.89,91.89,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1578_Ali_2025_10_1_Benjamin_Alevin_San_Vicente.pdf,1578_Ali_2025_10_1_Benjamin_Alevin_San_Vicente.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamín y Alevín,Gandia,100m Estilos,,Medley,20,"NAVARRO BIENDICHO, Gerard",,,,C.N. Sueca,02:00.49,120.49,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin -Gandia-,Gandia,100m Medley,100.0,Medley,20,"NAVARRO BIENDICHO, Gerard","NAVARRO BIENDICHO, Gerard",100.0,No,C.N. Sueca,2:00.49,120.49,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin San Vicente,San Vicente,100m Medley,100.0,Medley,6,"NAVARRO GARCIA, Uriel","NAVARRO GARCIA, Uriel",100.0,No,C.N. San Vicente,1:34.55,94.55,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1578_Ali_2025_10_1_Benjamin_Alevin_San_Vicente.pdf,1578_Ali_2025_10_1_Benjamin_Alevin_San_Vicente.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamín y Alevín,Xàtiva,100m Estilos,,Medley,2,"OLTRA RUBIO, Cesar",,,,C.N. Trencaones Alzira,01:31.05,91.05,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1575_resxativa.pdf,1575_resxativa.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Xativa-,Xativa,100m Medley,100.0,Medley,2,"OLTRA RUBIO, Cesar","OLTRA RUBIO, Cesar",100.0,No,C.N. Trencaones Alzira,1:31.05,91.05,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1575_resxativa.pdf,1575_resxativa.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamín y Alevín,Gandia,100m Estilos,,Medley,12,"ORTEGA MOMPO, Julen",,,,C.N. La Costera,01:40.78,100.78,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin -Gandia-,Gandia,100m Medley,100.0,Medley,12,"ORTEGA MOMPO, Julen","ORTEGA MOMPO, Julen",100.0,No,C.N. La Costera,1:40.78,100.78,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin San Vicente,San Vicente,100m Medley,100.0,Medley,9,"ORTOLANI ALVAREZ, Adrian","ORTOLANI ALVAREZ, Adrian",100.0,No,C.N.Red Mar Top Ten Alicante,1:56.87,116.87,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1578_Ali_2025_10_1_Benjamin_Alevin_San_Vicente.pdf,1578_Ali_2025_10_1_Benjamin_Alevin_San_Vicente.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Xativa-,Xativa,100m Medley,100.0,Medley,9,"PANINA, Evita","PANINA, Evita",100.0,No,C.N. Piscis-Mislata,1:40.98,100.97999999999999,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1575_resxativa.pdf,1575_resxativa.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin Petrer,Petrer,100m Medley,100.0,Medley,10,"PASCUAL AZORIN, Manuel","PASCUAL AZORIN, Manuel",100.0,No,C.N. Villena Alto Vinalopo,2:04.36,124.36,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1577_Ali_2025_10_Prom1PETRER.pdf,1577_Ali_2025_10_Prom1PETRER.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamín y Alevín,Gandia,100m Estilos,,Medley,9,"PERELLO FRESNEDA, Carles",,,,C.N. La Costera,01:39.27,99.27,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin -Gandia-,Gandia,100m Medley,100.0,Medley,9,"PERELLO FRESNEDA, Carles","PERELLO FRESNEDA, Carles",100.0,No,C.N. La Costera,1:39.27,99.27000000000001,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamín y Alevín,Gandia,100m Estilos,,Medley,5,"PLA MOLLA, Benjamin",,,,C.N. La Costera,01:33.72,93.72,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin -Gandia-,Gandia,100m Medley,100.0,Medley,5,"PLA MOLLA, Benjamin","PLA MOLLA, Benjamin",100.0,No,C.N. La Costera,1:33.72,93.72,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamín y Alevín,Gandia,100m Estilos,,Medley,13,"POPOV, Kiril",,,,C.N. Denia,01:41.95,101.95,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin -Gandia-,Gandia,100m Medley,100.0,Medley,13,"POPOV, Kiril","POPOV, Kiril",100.0,No,C.N. Denia,1:41.95,101.95,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin Petrer,Petrer,100m Medley,100.0,Medley,7,"RABADAN CORRAL, Elena","RABADAN CORRAL, Elena",100.0,No,C.N. Tenis Elche,1:58.83,118.83,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1577_Ali_2025_10_Prom1PETRER.pdf,1577_Ali_2025_10_Prom1PETRER.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin San Vicente,San Vicente,100m Medley,100.0,Medley,8,"RAGE-AVDEJANOVS, Edgar","RAGE-AVDEJANOVS, Edgar",100.0,No,C.N. Lope De Vega,1:54.69,114.69,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1578_Ali_2025_10_1_Benjamin_Alevin_San_Vicente.pdf,1578_Ali_2025_10_1_Benjamin_Alevin_San_Vicente.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamín y Alevín,Xàtiva,100m Estilos,,Medley,7,"RAMIREZ MUÑOZ, Joel",,,,C.N. Neptuno-L´alcudia,01:40.46,100.46,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1575_resxativa.pdf,1575_resxativa.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Xativa-,Xativa,100m Medley,100.0,Medley,7,"RAMIREZ MUÑOZ, Joel","RAMIREZ MUÑOZ, Joel",100.0,No,C.N. Neptuno-L´alcudia,1:40.46,100.46000000000001,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1575_resxativa.pdf,1575_resxativa.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin -Gandia-,Gandia,100m Medley,100.0,Medley,1,"RENU MARTI, Maria","RENU MARTI, Maria",100.0,No,C.N.E. Gandia,1:24.10,84.1,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin -Gandia-,Gandia,100m Medley,100.0,Medley,9,"RODRIGUEZ DE LA IGLESIA, Olivia","RODRIGUEZ DE LA IGLESIA, Olivia",100.0,No,C.N.A Morvedre,1:35.94,95.94,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin -Gandia-,Gandia,100m Medley,100.0,Medley,12,"RODRIGUEZ ZAPATER, Carolina","RODRIGUEZ ZAPATER, Carolina",100.0,No,C.N.A Morvedre,1:37.31,97.31,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamín y Alevín,Xàtiva,100m Estilos,,Medley,6,"ROMERO MARTINEZ, Daniel",,,,C.N. Piscis-Mislata,01:39.83,99.83,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1575_resxativa.pdf,1575_resxativa.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Xativa-,Xativa,100m Medley,100.0,Medley,6,"ROMERO MARTINEZ, Daniel","ROMERO MARTINEZ, Daniel",100.0,No,C.N. Piscis-Mislata,1:39.83,99.83,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1575_resxativa.pdf,1575_resxativa.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin -Gandia-,Gandia,100m Medley,100.0,Medley,2,"ROSELLO PONS, Vega","ROSELLO PONS, Vega",100.0,No,C.N. Denia,1:25.57,85.57,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin -Gandia-,Gandia,100m Medley,100.0,Medley,20,"SAEZ SISTERNES, Natana","SAEZ SISTERNES, Natana",100.0,No,C.N. La Costera,1:52.08,112.08,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamín y Alevín,Gandia,100m Estilos,,Medley,23,"SAN JUAN DE LA ASUNCION, Gabriel",,,,C.N. Sueca,02:16.93,136.93,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin -Gandia-,Gandia,100m Medley,100.0,Medley,23,"SAN JUAN DE LA ASUNCION, Gabriel","SAN JUAN DE LA ASUNCION, Gabriel",100.0,No,C.N. Sueca,2:16.93,136.93,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Alicante,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin San Vicente,San Vicente,100m Medley,100.0,Medley,1,"SANCHEZ BOLUDA, Miguel","SANCHEZ BOLUDA, Miguel",100.0,No,C.N. San Vicente,1:21.48,81.48,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1578_Ali_2025_10_1_Benjamin_Alevin_San_Vicente.pdf,1578_Ali_2025_10_1_Benjamin_Alevin_San_Vicente.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamin 1ª Alevin -Gandia-,Gandia,100m Medley,100.0,Medley,7,"SANCHIS ESPINOS, Jessica","SANCHIS ESPINOS, Jessica",100.0,No,Club Natacion Oliva,1:33.19,93.19,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1574_resgandia.pdf,1574_resgandia.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Xativa-,Xativa,100m Medley,100.0,Medley,8,"SANCHIS TALENS, Nela","SANCHIS TALENS, Nela",100.0,No,C.N. Xuquer,1:40.55,100.55,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1575_resxativa.pdf,1575_resxativa.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamín y Alevín,Xàtiva,100m Estilos,,Medley,13,"SANTARREMIGIA ALCOVER, Hector",,,,C.N. Neptuno-L´alcudia,02:05.33,125.33,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1575_resxativa.pdf,1575_resxativa.pdf
Spain,Comunitat Valenciana,Valencia,2025/26,2025-10-04,04/10/2025,1ª Jornada Liga Benjamín 1ª Alevín -Xativa-,Xativa,100m Medley,100.0,Medley,13,"SANTARREMIGIA ALCOVER, Hector","SANTARREMIGIA ALCOVER, Hector",100.0,No,C.N. Neptuno-L´alcudia,2:05.33,125.33,,https://www.fncv.es/archivos/natacion/competiciones/actas/cas/1575_resxativa.pdf,1575_resxativa.pdf
